,Name,Address,Distance to center,Score,Location score,Price (€),Link
841,Edwin Suites,"Bourse - 2º distrito, París",1.6,7.8,9.3,520.0,https://www.booking.com/hotel/fr/best-stay.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=842&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=477962402_264971467_2_0_0&highlighted_blocks=477962402_264971467_2_0_0&matching_block_id=477962402_264971467_2_0_0&sr_pri_blocks=477962402_264971467_2_0_0__52008&from=searchresults
842,chambre double lumineuse Paris centre deux pas du métro,"Place d'Italie - 13º distrito, París",2.9,8.0,,410.0,https://www.booking.com/hotel/fr/chambre-double-lumineuse-paris-centre-deux-pas-du-metro.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=843&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1217931901_402077643_2_0_0&highlighted_blocks=1217931901_402077643_2_0_0&matching_block_id=1217931901_402077643_2_0_0&sr_pri_blocks=1217931901_402077643_2_0_0__40974&from=searchresults
843,Résidence Palais Étoile,"Batignolles - 17º distrito, París",5.4,9.1,9.4,869.0,https://www.booking.com/hotel/fr/residence-palais-etoile.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=844&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=320304215_269012358_4_0_0_155973&highlighted_blocks=320304215_269012358_4_0_0_155973&matching_block_id=320304215_269012358_4_0_0_155973&sr_pri_blocks=320304215_269012358_4_0_0_155973_86860&from=searchresults
844,Hôtel Oratio,"Barrio Latino - 5º distrito, París",0.9,8.8,9.5,696.0,https://www.booking.com/hotel/fr/hotel-oratio.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=845&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=5448802_93699960_2_2_0&highlighted_blocks=5448802_93699960_2_2_0&matching_block_id=5448802_93699960_2_2_0&sr_pri_blocks=5448802_93699960_2_2_0__69648&from_sustainable_property_sr=1&from=searchresults
845,Studio 3 lits proche Montmartre Sacré-Cœur,"Montmartre - 18º distrito, París",3.6,6.9,,372.0,https://www.booking.com/hotel/fr/studio-3-lits-proche-montmartre-sacre-coeur.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=846&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1203888301_392653363_2_0_0&highlighted_blocks=1203888301_392653363_2_0_0&matching_block_id=1203888301_392653363_2_0_0&sr_pri_blocks=1203888301_392653363_2_0_0__37158&from=searchresults
846,La Sérénité Parisienne,"Barrio Latino - 5º distrito, París",1.0,8.7,10.0,724.0,https://www.booking.com/hotel/fr/la-serenite-parisienne.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=847&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1259129201_398494284_4_0_0&highlighted_blocks=1259129201_398494284_4_0_0&matching_block_id=1259129201_398494284_4_0_0&sr_pri_blocks=1259129201_398494284_4_0_0__72385&from=searchresults
847,Hôtel Le M,"Montparnasse - 14º distrito, París",2.8,8.0,,738.0,https://www.booking.com/hotel/fr/abba-montparnasse.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=848&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=5446201_363357533_0_2_0&highlighted_blocks=5446201_363357533_0_2_0&matching_block_id=5446201_363357533_0_2_0&sr_pri_blocks=5446201_363357533_0_2_0__73770&from_sustainable_property_sr=1&from=searchresults
848,Cosy 1BR with outside space near Canal Saint Martin,"République - 10º distrito, París",2.0,9.2,9.8,740.0,https://www.booking.com/hotel/fr/charmant-2p-avec-exterieur-aux-portes-du-marais.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=849&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1097230501_382622984_2_0_0&highlighted_blocks=1097230501_382622984_2_0_0&matching_block_id=1097230501_382622984_2_0_0&sr_pri_blocks=1097230501_382622984_2_0_0__73960&from=searchresults
849,MBA - Splendide Appart - Patay 2 - Proche Bercy,"Place d'Italie - 13º distrito, París",3.7,6.6,,508.0,https://www.booking.com/hotel/fr/mba-splendide-appart-proche-bercy-2.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=850&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1154120401_395514983_2_0_0&highlighted_blocks=1154120401_395514983_2_0_0&matching_block_id=1154120401_395514983_2_0_0&sr_pri_blocks=1154120401_395514983_2_0_0__50799&from=searchresults
850,Sublime studio refait à neuf,"Montmartre - 18º distrito, París",4.4,8.4,,446.0,https://www.booking.com/hotel/fr/sublime-studio-refait-a-neuf.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=851&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1022220501_392861437_2_0_0&highlighted_blocks=1022220501_392861437_2_0_0&matching_block_id=1022220501_392861437_2_0_0&sr_pri_blocks=1022220501_392861437_2_0_0__44600&from=searchresults
851,Hôtel Barrière Fouquet's Paris,"Campos Elíseos - 8º distrito, París",4.0,9.2,9.7,3461.0,https://www.booking.com/hotel/fr/fouquet-s-barriere-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=852&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=23857401_373463952_2_1_0&highlighted_blocks=23857401_373463952_2_1_0&matching_block_id=23857401_373463952_2_1_0&sr_pri_blocks=23857401_373463952_2_1_0__346083&from_sustainable_property_sr=1&from=searchresults
852,Studio Lefèvre - Welkeys,"Ménilmontant - 20º distrito, París",4.0,,,446.0,https://www.booking.com/hotel/fr/studio-lefevre-welkeys.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=853&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1233616902_396841928_2_0_0&highlighted_blocks=1233616902_396841928_2_0_0&matching_block_id=1233616902_396841928_2_0_0&sr_pri_blocks=1233616902_396841928_2_0_0__44640&from=searchresults
853,Cosy 2-bedroom in Montmartre,"Montmartre - 18º distrito, París",3.4,8.7,,726.0,https://www.booking.com/hotel/fr/cosy-2-bedroom-in-montmartre.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=854&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1123110601_400038806_2_0_0&highlighted_blocks=1123110601_400038806_2_0_0&matching_block_id=1123110601_400038806_2_0_0&sr_pri_blocks=1123110601_400038806_2_0_0__72600&from=searchresults
854,"Grand T2 Élégant à Nation, Paris","Ménilmontant - 20º distrito, París",3.6,,,520.0,https://www.booking.com/hotel/fr/grand-t2-elegant-a-nation-paris-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=855&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1281446601_401050410_4_0_0&highlighted_blocks=1281446601_401050410_4_0_0&matching_block_id=1281446601_401050410_4_0_0&sr_pri_blocks=1281446601_401050410_4_0_0__52040&from=searchresults
855,appartement Port Royal,"Place d'Italie - 13º distrito, París",2.3,8.8,,509.0,https://www.booking.com/hotel/fr/appartement-46m2-square-prive-balcons.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=856&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1168637001_396794643_2_0_0&highlighted_blocks=1168637001_396794643_2_0_0&matching_block_id=1168637001_396794643_2_0_0&sr_pri_blocks=1168637001_396794643_2_0_0__50907&from=searchresults
856,4 personnes - St Lazar sur cour,"Ópera - 9º distrito, París",2.5,6.6,,493.0,https://www.booking.com/hotel/fr/4-personnes-st-lazar-sur-cour.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=857&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460745&all_sr_blocks=1104617101_395516306_4_0_0&highlighted_blocks=1104617101_395516306_4_0_0&matching_block_id=1104617101_395516306_4_0_0&sr_pri_blocks=1104617101_395516306_4_0_0__49260&from=searchresults
857,The Pearl of Marais,"Le Marais - 3er distrito, París",1.4,9.0,9.5,750.0,https://www.booking.com/hotel/fr/the-pearl-of-marais.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=858&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=202907001_127826161_2_0_0&highlighted_blocks=202907001_127826161_2_0_0&matching_block_id=202907001_127826161_2_0_0&sr_pri_blocks=202907001_127826161_2_0_0__74970&from_sustainable_property_sr=1&from=searchresults
858,Studio cosy vue sur le musee - Paris 5 - 2P,"Barrio Latino - 5º distrito, París",1.8,9.0,10.0,443.0,https://www.booking.com/hotel/fr/studio-cosy-vue-sur-le-musee-paris-5-2p-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=859&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=1211027202_400511590_2_0_0&highlighted_blocks=1211027202_400511590_2_0_0&matching_block_id=1211027202_400511590_2_0_0&sr_pri_blocks=1211027202_400511590_2_0_0__44310&from=searchresults
859,Le toit de Montmartre,"Montmartre - 18º distrito, París",3.8,7.4,,396.0,https://www.booking.com/hotel/fr/le-toit-de-montmartre.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=860&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=1252973801_398744214_3_0_0&highlighted_blocks=1252973801_398744214_3_0_0&matching_block_id=1252973801_398744214_3_0_0&sr_pri_blocks=1252973801_398744214_3_0_0__39597&from=searchresults
860,Le Pavillon des Lettres,"Campos Elíseos - 8º distrito, París",2.9,8.8,9.4,1035.0,https://www.booking.com/hotel/fr/le-pavillon-des-lettres.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=861&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=28316401_126204017_0_2_0&highlighted_blocks=28316401_126204017_0_2_0&matching_block_id=28316401_126204017_0_2_0&sr_pri_blocks=28316401_126204017_0_2_0__103470&from=searchresults
861,Novotel Paris Porte Versailles,"Porte de Versailles - 15º distrito, París",5.2,8.4,,471.0,https://www.booking.com/hotel/fr/novotel-paris-pte-versailles.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=862&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=553885902_204506408_2_2_0&highlighted_blocks=553885902_204506408_2_2_0&matching_block_id=553885902_204506408_2_2_0&sr_pri_blocks=553885902_204506408_2_2_0__47061&from_sustainable_property_sr=1&from=searchresults
862,Montparnasse Appartement,"Montparnasse - 14º distrito, París",2.8,10.0,10.0,516.0,https://www.booking.com/hotel/fr/montparnasse-appartement.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=863&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=1272893201_400437051_2_0_0&highlighted_blocks=1272893201_400437051_2_0_0&matching_block_id=1272893201_400437051_2_0_0&sr_pri_blocks=1272893201_400437051_2_0_0__51648&from=searchresults
863,L'Atelier Paris,"Bastilla - 11º distrito, París",2.3,9.9,10.0,662.0,https://www.booking.com/hotel/fr/l-39-atelier-au-coeur-de-paris-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=864&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=689087901_389817430_2_0_0&highlighted_blocks=689087901_389817430_2_0_0&matching_block_id=689087901_389817430_2_0_0&sr_pri_blocks=689087901_389817430_2_0_0__66160&from=searchresults
864,Hôtel Helzear Montparnasse,"Montparnasse - 14º distrito, París",3.1,8.2,,601.0,https://www.booking.com/hotel/fr/helzear-rive-gauche.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=865&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=39070701_393824744_0_2_0&highlighted_blocks=39070701_393824744_0_2_0&matching_block_id=39070701_393824744_0_2_0&sr_pri_blocks=39070701_393824744_0_2_0__60070&from_sustainable_property_sr=1&from=searchresults
865,Hôtel Des Arts-Bastille,"Bastilla - 11º distrito, París",2.3,7.9,,343.0,https://www.booking.com/hotel/fr/hotel-des-arts-bastille.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=866&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=89489_0_2_0_0&highlighted_blocks=89489_0_2_0_0&matching_block_id=89489_0_2_0_0&sr_pri_blocks=89489_0_2_0_0__34310&from_sustainable_property_sr=1&from=searchresults
866,Center PARIS,"République - 10º distrito, París",2.3,7.9,,476.0,https://www.booking.com/hotel/fr/appartement-ou-catamaran.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=867&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=1122101201_384974857_4_0_0&highlighted_blocks=1122101201_384974857_4_0_0&matching_block_id=1122101201_384974857_4_0_0&sr_pri_blocks=1122101201_384974857_4_0_0__47614&from=searchresults
867,"Cocon Moderne à Nation, Paris","Ménilmontant - 20º distrito, París",3.6,7.5,10.0,490.0,https://www.booking.com/hotel/fr/cocon-moderne-a-nation-paris-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=868&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=1281450901_401050610_2_0_0&highlighted_blocks=1281450901_401050610_2_0_0&matching_block_id=1281450901_401050610_2_0_0&sr_pri_blocks=1281450901_401050610_2_0_0__48974&from=searchresults
868,Résidence Le Marais by Studio prestige,"Le Marais - 3er distrito, París",0.7,8.2,9.3,676.0,https://www.booking.com/hotel/fr/temple-district-le-marais-47-beaubourg.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=869&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=754764604_401827975_2_0_0&highlighted_blocks=754764604_401827975_2_0_0&matching_block_id=754764604_401827975_2_0_0&sr_pri_blocks=754764604_401827975_2_0_0__67560&from=searchresults
869,Beauquartier - Butte aux Cailles I,"Place d'Italie - 13º distrito, París",3.1,9.0,,592.0,https://www.booking.com/hotel/fr/beauquartier-butte-aux-cailles.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=870&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=976441003_390330388_0_0_0&highlighted_blocks=976441003_390330388_0_0_0&matching_block_id=976441003_390330388_0_0_0&sr_pri_blocks=976441003_390330388_0_0_0__59160&from=searchresults
870,Rent a Room - Aparts CADET,"Ópera - 9º distrito, París",2.1,6.7,,550.0,https://www.booking.com/hotel/fr/residence-cadet.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=871&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460758&all_sr_blocks=750012202_398368624_2_0_0&highlighted_blocks=750012202_398368624_2_0_0&matching_block_id=750012202_398368624_2_0_0&sr_pri_blocks=750012202_398368624_2_0_0__54990&from=searchresults
